Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Drugs,Sale Price,Sold Price,After Unit Returned
3/30/2020,Creatine,Performance,162,37.33,6047.46,0.11,0,USA,Amazon,CREATINE,6047.46,5382.2394,5382.2394
3/30/2020,Zinc,Mineral,136,20.46,2782.56,0.01,2,USA,Amazon,ZINC,2782.56,2754.7344,2714.2236
3/30/2020,Collagen Peptides,Protein,165,58.03,9574.95,0.05,4,Canada,iHerb,COLLAGEN PEPTIDES,9574.95,9096.2025,8875.6885
3/30/2020,Magnesium,Mineral,141,39.68,5594.88,0.02,2,UK,iHerb,MAGNESIUM,5594.88,5482.9824,5405.2096
3/30/2020,Ashwagandha,Herbal,160,33.85,5416,0.18,1,USA,Walmart,ASHWAGANDHA,5416,4441.12,4413.363
3/30/2020,Melatonin,Sleep Aid,155,18.13,2810.15,0.14,2,UK,iHerb,MELATONIN,2810.15,2416.729,2385.5454
3/30/2020,Biotin,Vitamin,150,10.45,1567.5,0.09,3,UK,Amazon,BIOTIN,1567.5,1426.425,1397.8965
3/30/2020,Green Tea Extract,Fat Burner,140,21.1,2954,0.08,3,USA,iHerb,GREEN TEA EXTRACT,2954,2717.68,2659.444
3/30/2020,Iron Supplement,Mineral,158,31.44,4967.52,0.01,1,UK,iHerb,IRON SUPPLEMENT,4967.52,4917.8448,4886.7192
3/30/2020,Electrolyte Powder,Hydration,156,24.44,3812.64,0.1,3,USA,Amazon,ELECTROLYTE POWDER,3812.64,3431.376,3365.388
4/6/2020,Whey Protein,Protein,160,29.62,4739.2,0.19,3,UK,iHerb,WHEY PROTEIN,4739.2,3838.752,3766.7754
4/6/2020,Vitamin C,Vitamin,178,27.86,4959.08,0.2,1,UK,Walmart,VITAMIN C,4959.08,3967.264,3944.976
4/6/2020,Fish Oil,Omega,152,42.83,6510.16,0.06,0,USA,Amazon,FISH OIL,6510.16,6119.5504,6119.5504
4/6/2020,Multivitamin,Vitamin,171,35.3,6036.3,0.06,0,USA,Amazon,MULTIVITAMIN,6036.3,5674.122,5674.122
4/6/2020,Pre-Workout,Performance,116,53.34,6187.44,0.07,3,UK,Walmart,PRE-WORKOUT,6187.44,5754.3192,5605.5006
4/6/2020,BCAA,Amino Acid,153,39,5967,0.13,2,USA,Walmart,BCAA,5967,5191.29,5123.43
4/6/2020,Creatine,Performance,142,54.7,7767.4,0.24,3,USA,Walmart,CREATINE,7767.4,5903.224,5778.508
4/6/2020,Zinc,Mineral,147,33.82,4971.54,0.12,0,Canada,Amazon,ZINC,4971.54,4374.9552,4374.9552
4/6/2020,Collagen Peptides,Protein,153,26.58,4066.74,0.21,0,Canada,iHerb,COLLAGEN PEPTIDES,4066.74,3212.7246,3212.7246
4/6/2020,Magnesium,Mineral,127,57.04,7244.08,0.13,1,Canada,iHerb,MAGNESIUM,7244.08,6302.3496,6252.7248
4/6/2020,Ashwagandha,Herbal,162,26.61,4310.82,0.17,2,Canada,Amazon,ASHWAGANDHA,4310.82,3577.9806,3533.808
4/6/2020,Melatonin,Sleep Aid,156,53.79,8391.24,0.13,1,USA,iHerb,MELATONIN,8391.24,7300.3788,7253.5815
4/6/2020,Biotin,Vitamin,147,16.39,2409.33,0.19,0,UK,Amazon,BIOTIN,2409.33,1951.5573,1951.5573
4/6/2020,Green Tea Extract,Fat Burner,147,12.73,1871.31,0.24,0,UK,Walmart,GREEN TEA EXTRACT,1871.31,1422.1956,1422.1956
4/6/2020,Iron Supplement,Mineral,143,21.52,3077.36,0,2,USA,Amazon,IRON SUPPLEMENT,3077.36,3077.36,3034.32
4/6/2020,Electrolyte Powder,Hydration,185,43.15,7982.75,0.19,3,UK,iHerb,ELECTROLYTE POWDER,7982.75,6466.0275,6361.173
4/13/2020,Whey Protein,Protein,147,26.26,3860.22,0.18,2,Canada,Walmart,WHEY PROTEIN,3860.22,3165.3804,3122.314
4/13/2020,Vitamin C,Vitamin,137,55.1,7548.7,0.2,4,USA,Walmart,VITAMIN C,7548.7,6038.96,5862.64
4/13/2020,Fish Oil,Omega,160,39.53,6324.8,0.17,0,USA,iHerb,FISH OIL,6324.8,5249.584,5249.584
4/13/2020,Multivitamin,Vitamin,151,18.37,2773.87,0.2,2,USA,Amazon,MULTIVITAMIN,2773.87,2219.096,2189.704
4/13/2020,Pre-Workout,Performance,178,23.27,4142.06,0.15,1,USA,Amazon,PRE-WORKOUT,4142.06,3520.751,3500.9715
4/13/2020,BCAA,Amino Acid,158,15.13,2390.54,0.13,1,Canada,iHerb,BCAA,2390.54,2079.7698,2066.6067
4/13/2020,Creatine,Performance,145,51.38,7450.1,0.17,2,UK,Walmart,CREATINE,7450.1,6183.583,6098.2922
4/13/2020,Zinc,Mineral,149,44.73,6664.77,0.18,3,Canada,Amazon,ZINC,6664.77,5465.1114,5355.0756
4/13/2020,Collagen Peptides,Protein,142,19.76,2805.92,0.09,1,USA,Amazon,COLLAGEN PEPTIDES,2805.92,2553.3872,2535.4056
4/13/2020,Magnesium,Mineral,157,38.1,5981.7,0.24,1,UK,iHerb,MAGNESIUM,5981.7,4546.092,4517.136
4/13/2020,Ashwagandha,Herbal,146,49.31,7199.26,0.18,1,Canada,iHerb,ASHWAGANDHA,7199.26,5903.3932,5862.959
4/13/2020,Melatonin,Sleep Aid,140,50.86,7120.4,0.14,4,Canada,Walmart,MELATONIN,7120.4,6123.544,5948.5856
4/13/2020,Biotin,Vitamin,123,45.92,5648.16,0.22,0,UK,Amazon,BIOTIN,5648.16,4405.5648,4405.5648
4/13/2020,Green Tea Extract,Fat Burner,162,29.83,4832.46,0.03,3,USA,Amazon,GREEN TEA EXTRACT,4832.46,4687.4862,4600.6809
4/13/2020,Iron Supplement,Mineral,136,24.5,3332,0.22,2,Canada,Walmart,IRON SUPPLEMENT,3332,2598.96,2560.74
4/13/2020,Electrolyte Powder,Hydration,162,41.24,6680.88,0.14,3,USA,Walmart,ELECTROLYTE POWDER,6680.88,5745.5568,5639.1576
4/20/2020,Whey Protein,Protein,169,43.7,7385.3,0.01,2,USA,Walmart,WHEY PROTEIN,7385.3,7311.447,7224.921
4/20/2020,Vitamin C,Vitamin,142,27.65,3926.3,0.16,1,Canada,iHerb,VITAMIN C,3926.3,3298.092,3274.866
4/20/2020,Fish Oil,Omega,159,13.42,2133.78,0.2,1,UK,iHerb,FISH OIL,2133.78,1707.024,1696.288
4/20/2020,Multivitamin,Vitamin,148,26.62,3939.76,0.01,1,USA,Amazon,MULTIVITAMIN,3939.76,3900.3624,3874.0086
4/20/2020,Pre-Workout,Performance,176,43.57,7668.32,0.16,1,USA,Walmart,PRE-WORKOUT,7668.32,6441.3888,6404.79
4/20/2020,BCAA,Amino Acid,147,15.07,2215.29,0.07,1,USA,iHerb,BCAA,2215.29,2060.2197,2046.2046
4/20/2020,Creatine,Performance,148,13.38,1980.24,0.13,0,Canada,Walmart,CREATINE,1980.24,1722.8088,1722.8088
4/20/2020,Zinc,Mineral,188,30.18,5673.84,0.18,2,USA,iHerb,ZINC,5673.84,4652.5488,4603.0536
4/20/2020,Collagen Peptides,Protein,147,29.88,4392.36,0.07,0,USA,iHerb,COLLAGEN PEPTIDES,4392.36,4084.8948,4084.8948
4/20/2020,Magnesium,Mineral,149,24.37,3631.13,0.16,4,USA,Amazon,MAGNESIUM,3631.13,3050.1492,2968.266
4/20/2020,Ashwagandha,Herbal,154,13.78,2122.12,0.24,1,Canada,Amazon,ASHWAGANDHA,2122.12,1612.8112,1602.3384
4/20/2020,Melatonin,Sleep Aid,130,41.18,5353.4,0.16,0,USA,Amazon,MELATONIN,5353.4,4496.856,4496.856
4/20/2020,Biotin,Vitamin,141,45.33,6391.53,0.15,1,UK,Amazon,BIOTIN,6391.53,5432.8005,5394.27
4/20/2020,Green Tea Extract,Fat Burner,141,53.3,7515.3,0.24,0,UK,Amazon,GREEN TEA EXTRACT,7515.3,5711.628,5711.628
4/20/2020,Iron Supplement,Mineral,159,20.13,3200.67,0.15,2,USA,iHerb,IRON SUPPLEMENT,3200.67,2720.5695,2686.3485
4/20/2020,Electrolyte Powder,Hydration,157,10.77,1690.89,0.15,1,UK,Amazon,ELECTROLYTE POWDER,1690.89,1437.2565,1428.102
4/27/2020,Whey Protein,Protein,148,29.95,4432.6,0.21,0,USA,Amazon,WHEY PROTEIN,4432.6,3501.754,3501.754
4/27/2020,Vitamin C,Vitamin,131,31.68,4150.08,0.02,2,USA,iHerb,VITAMIN C,4150.08,4067.0784,4004.9856
4/27/2020,Fish Oil,Omega,170,22.94,3899.8,0.11,2,Canada,iHerb,FISH OIL,3899.8,3470.822,3429.9888
4/27/2020,Multivitamin,Vitamin,154,22.1,3403.4,0.18,0,USA,Walmart,MULTIVITAMIN,3403.4,2790.788,2790.788
4/27/2020,Pre-Workout,Performance,138,46.94,6477.72,0,0,UK,Walmart,PRE-WORKOUT,6477.72,6477.72,6477.72
4/27/2020,BCAA,Amino Acid,139,22.38,3110.82,0.02,1,USA,Walmart,BCAA,3110.82,3048.6036,3026.6712
4/27/2020,Creatine,Performance,159,43.64,6938.76,0.02,4,Canada,Amazon,CREATINE,6938.76,6799.9848,6628.916
4/27/2020,Zinc,Mineral,164,51.15,8388.6,0.23,2,USA,iHerb,ZINC,8388.6,6459.222,6380.451
4/27/2020,Collagen Peptides,Protein,138,47.14,6505.32,0.18,1,UK,iHerb,COLLAGEN PEPTIDES,6505.32,5334.3624,5295.7076
4/27/2020,Magnesium,Mineral,127,56.04,7117.08,0.15,1,Canada,Walmart,MAGNESIUM,7117.08,6049.518,6001.884
4/27/2020,Ashwagandha,Herbal,141,54.77,7722.57,0.17,2,UK,Walmart,ASHWAGANDHA,7722.57,6409.7331,6318.8149
4/27/2020,Melatonin,Sleep Aid,148,22.42,3318.16,0.18,1,Canada,Walmart,MELATONIN,3318.16,2720.8912,2702.5068
4/27/2020,Biotin,Vitamin,148,56.81,8407.88,0.02,3,UK,Walmart,BIOTIN,8407.88,8239.7224,8072.701
4/27/2020,Green Tea Extract,Fat Burner,142,11.1,1576.2,0.08,1,Canada,iHerb,GREEN TEA EXTRACT,1576.2,1450.104,1439.892
4/27/2020,Iron Supplement,Mineral,124,56.36,6988.64,0.03,2,Canada,Walmart,IRON SUPPLEMENT,6988.64,6778.9808,6669.6424
4/27/2020,Electrolyte Powder,Hydration,147,23.01,3382.47,0.04,0,Canada,iHerb,ELECTROLYTE POWDER,3382.47,3247.1712,3247.1712
5/4/2020,Whey Protein,Protein,127,43.21,5487.67,0.22,2,Canada,iHerb,WHEY PROTEIN,5487.67,4280.3826,4212.975
5/4/2020,Vitamin C,Vitamin,157,24.46,3840.22,0.08,1,UK,iHerb,VITAMIN C,3840.22,3533.0024,3510.4992
5/4/2020,Fish Oil,Omega,150,27.84,4176,0.09,3,Canada,iHerb,FISH OIL,4176,3800.16,3724.1568
5/4/2020,Multivitamin,Vitamin,161,55.69,8966.09,0.24,1,UK,Walmart,MULTIVITAMIN,8966.09,6814.2284,6771.904
5/4/2020,Pre-Workout,Performance,145,57.06,8273.7,0.22,0,Canada,iHerb,PRE-WORKOUT,8273.7,6453.486,6453.486
5/4/2020,BCAA,Amino Acid,146,35.16,5133.36,0.05,3,Canada,iHerb,BCAA,5133.36,4876.692,4776.486
5/4/2020,Creatine,Performance,156,52.94,8258.64,0.19,1,Canada,Amazon,CREATINE,8258.64,6689.4984,6646.617
5/4/2020,Zinc,Mineral,154,43.68,6726.72,0.04,2,Canada,iHerb,ZINC,6726.72,6457.6512,6373.7856
5/4/2020,Collagen Peptides,Protein,140,18.26,2556.4,0,2,UK,iHerb,COLLAGEN PEPTIDES,2556.4,2556.4,2519.88
5/4/2020,Magnesium,Mineral,159,18.07,2873.13,0.02,0,UK,iHerb,MAGNESIUM,2873.13,2815.6674,2815.6674
5/4/2020,Ashwagandha,Herbal,140,15.27,2137.8,0.06,1,UK,Walmart,ASHWAGANDHA,2137.8,2009.532,1995.1782
5/4/2020,Melatonin,Sleep Aid,154,12.89,1985.06,0.1,1,Canada,iHerb,MELATONIN,1985.06,1786.554,1774.953
5/4/2020,Biotin,Vitamin,154,30.79,4741.66,0.11,1,USA,Amazon,BIOTIN,4741.66,4220.0774,4192.6743
5/4/2020,Green Tea Extract,Fat Burner,157,18.58,2917.06,0.13,1,USA,iHerb,GREEN TEA EXTRACT,2917.06,2537.8422,2521.6776
5/4/2020,Iron Supplement,Mineral,166,36.63,6080.58,0.03,2,USA,iHerb,IRON SUPPLEMENT,6080.58,5898.1626,5827.1004
5/4/2020,Electrolyte Powder,Hydration,133,17.14,2279.62,0.17,0,USA,Amazon,ELECTROLYTE POWDER,2279.62,1892.0846,1892.0846
5/11/2020,Whey Protein,Protein,146,20.22,2952.12,0.13,1,Canada,iHerb,WHEY PROTEIN,2952.12,2568.3444,2550.753
5/11/2020,Vitamin C,Vitamin,127,38.03,4829.81,0.16,2,USA,Amazon,VITAMIN C,4829.81,4057.0404,3993.15
5/11/2020,Fish Oil,Omega,141,46.17,6509.97,0.13,3,UK,iHerb,FISH OIL,6509.97,5663.6739,5543.1702
5/11/2020,Multivitamin,Vitamin,163,34.25,5582.75,0.08,3,Canada,Amazon,MULTIVITAMIN,5582.75,5136.13,5041.6
5/11/2020,Pre-Workout,Performance,148,52.75,7807,0.22,1,Canada,Amazon,PRE-WORKOUT,7807,6089.46,6048.315
5/11/2020,BCAA,Amino Acid,128,50.18,6423.04,0.23,0,USA,Walmart,BCAA,6423.04,4945.7408,4945.7408
5/11/2020,Creatine,Performance,127,29.47,3742.69,0.14,4,Canada,iHerb,CREATINE,3742.69,3218.7134,3117.3366
5/11/2020,Zinc,Mineral,127,13.71,1741.17,0.09,2,USA,Walmart,ZINC,1741.17,1584.4647,1559.5125
5/11/2020,Collagen Peptides,Protein,152,21.01,3193.52,0.09,1,Canada,iHerb,COLLAGEN PEPTIDES,3193.52,2906.1032,2886.9841
5/11/2020,Magnesium,Mineral,127,33.21,4217.67,0.18,2,USA,iHerb,MAGNESIUM,4217.67,3458.4894,3404.025
5/11/2020,Ashwagandha,Herbal,158,20.88,3299.04,0.17,1,Canada,Amazon,ASHWAGANDHA,3299.04,2738.2032,2720.8728
5/11/2020,Melatonin,Sleep Aid,160,13.32,2131.2,0.19,2,Canada,iHerb,MELATONIN,2131.2,1726.272,1704.6936
5/11/2020,Biotin,Vitamin,161,50.15,8074.15,0.13,0,Canada,Walmart,BIOTIN,8074.15,7024.5105,7024.5105
5/11/2020,Green Tea Extract,Fat Burner,156,47.11,7349.16,0.04,0,Canada,iHerb,GREEN TEA EXTRACT,7349.16,7055.1936,7055.1936
5/11/2020,Iron Supplement,Mineral,168,55.41,9308.88,0.19,2,USA,Walmart,IRON SUPPLEMENT,9308.88,7540.1928,7450.4286
5/11/2020,Electrolyte Powder,Hydration,156,38.94,6074.64,0.16,0,UK,iHerb,ELECTROLYTE POWDER,6074.64,5102.6976,5102.6976
5/18/2020,Whey Protein,Protein,149,23.55,3508.95,0.05,1,USA,iHerb,WHEY PROTEIN,3508.95,3333.5025,3311.13
5/18/2020,Vitamin C,Vitamin,140,31.24,4373.6,0.23,1,USA,iHerb,VITAMIN C,4373.6,3367.672,3343.6172
5/18/2020,Fish Oil,Omega,138,44.81,6183.78,0.1,2,Canada,Amazon,FISH OIL,6183.78,5565.402,5484.744
5/18/2020,Multivitamin,Vitamin,156,23.6,3681.6,0.17,1,Canada,iHerb,MULTIVITAMIN,3681.6,3055.728,3036.14
5/18/2020,Pre-Workout,Performance,175,26.23,4590.25,0.07,1,Canada,iHerb,PRE-WORKOUT,4590.25,4268.9325,4244.5386
5/18/2020,BCAA,Amino Acid,157,39.77,6243.89,0.07,2,UK,Amazon,BCAA,6243.89,5806.8177,5732.8455
5/18/2020,Creatine,Performance,162,48.04,7782.48,0.05,0,Canada,Walmart,CREATINE,7782.48,7393.356,7393.356
5/18/2020,Zinc,Mineral,157,31.62,4964.34,0.01,1,Canada,Amazon,ZINC,4964.34,4914.6966,4883.3928
5/18/2020,Collagen Peptides,Protein,140,11.95,1673,0.17,1,UK,iHerb,COLLAGEN PEPTIDES,1673,1388.59,1378.6715
5/18/2020,Magnesium,Mineral,168,26.26,4411.68,0.23,6,Canada,iHerb,MAGNESIUM,4411.68,3396.9936,3275.6724
5/18/2020,Ashwagandha,Herbal,163,22.45,3659.35,0.14,0,Canada,Walmart,ASHWAGANDHA,3659.35,3147.041,3147.041
5/18/2020,Melatonin,Sleep Aid,144,50.33,7247.52,0.21,6,USA,Amazon,MELATONIN,7247.52,5725.5408,5486.9766
5/18/2020,Biotin,Vitamin,140,30.56,4278.4,0.03,0,UK,iHerb,BIOTIN,4278.4,4150.048,4150.048
5/18/2020,Green Tea Extract,Fat Burner,145,38.31,5554.95,0.08,2,UK,Walmart,GREEN TEA EXTRACT,5554.95,5110.554,5040.0636
5/18/2020,Iron Supplement,Mineral,140,48.22,6750.8,0.16,2,Canada,Amazon,IRON SUPPLEMENT,6750.8,5670.672,5589.6624
5/18/2020,Electrolyte Powder,Hydration,154,41.23,6349.42,0.22,2,USA,iHerb,ELECTROLYTE POWDER,6349.42,4952.5476,4888.2288
5/25/2020,Whey Protein,Protein,160,45.37,7259.2,0.1,1,UK,Amazon,WHEY PROTEIN,7259.2,6533.28,6492.447
5/25/2020,Vitamin C,Vitamin,153,56.46,8638.38,0.09,1,UK,iHerb,VITAMIN C,8638.38,7860.9258,7809.5472
5/25/2020,Fish Oil,Omega,162,39.66,6424.92,0.01,1,Canada,Amazon,FISH OIL,6424.92,6360.6708,6321.4074
5/25/2020,Multivitamin,Vitamin,156,28.66,4470.96,0.24,0,UK,Amazon,MULTIVITAMIN,4470.96,3397.9296,3397.9296
5/25/2020,Pre-Workout,Performance,150,44.86,6729,0.16,1,Canada,Amazon,PRE-WORKOUT,6729,5652.36,5614.6776
5/25/2020,BCAA,Amino Acid,136,39.97,5435.92,0.04,2,Canada,Walmart,BCAA,5435.92,5218.4832,5141.7408
5/25/2020,Creatine,Performance,148,51.87,7676.76,0.04,0,UK,iHerb,CREATINE,7676.76,7369.6896,7369.6896
5/25/2020,Zinc,Mineral,161,44.98,7241.78,0.21,3,UK,Amazon,ZINC,7241.78,5721.0062,5614.4036
5/25/2020,Collagen Peptides,Protein,150,17.68,2652,0.14,1,UK,Amazon,COLLAGEN PEPTIDES,2652,2280.72,2265.5152
5/25/2020,Magnesium,Mineral,171,39.64,6778.44,0.09,0,Canada,Walmart,MAGNESIUM,6778.44,6168.3804,6168.3804
5/25/2020,Ashwagandha,Herbal,129,54.05,6972.45,0.22,2,USA,iHerb,ASHWAGANDHA,6972.45,5438.511,5354.193
5/25/2020,Melatonin,Sleep Aid,139,54.3,7547.7,0.05,2,USA,Amazon,MELATONIN,7547.7,7170.315,7067.145
5/25/2020,Biotin,Vitamin,142,59.86,8500.12,0.01,3,UK,iHerb,BIOTIN,8500.12,8415.1188,8237.3346
5/25/2020,Green Tea Extract,Fat Burner,149,13.12,1954.88,0.08,0,UK,Walmart,GREEN TEA EXTRACT,1954.88,1798.4896,1798.4896
5/25/2020,Iron Supplement,Mineral,130,13.55,1761.5,0.05,0,Canada,Amazon,IRON SUPPLEMENT,1761.5,1673.425,1673.425
5/25/2020,Electrolyte Powder,Hydration,149,15.05,2242.45,0.04,0,UK,Amazon,ELECTROLYTE POWDER,2242.45,2152.752,2152.752
6/1/2020,Whey Protein,Protein,142,26.31,3736.02,0.07,0,USA,iHerb,WHEY PROTEIN,3736.02,3474.4986,3474.4986
6/1/2020,Vitamin C,Vitamin,134,27.77,3721.18,0.17,0,UK,Walmart,VITAMIN C,3721.18,3088.5794,3088.5794
6/1/2020,Fish Oil,Omega,139,17.35,2411.65,0.09,3,USA,iHerb,FISH OIL,2411.65,2194.6015,2147.236
6/1/2020,Multivitamin,Vitamin,136,34.23,4655.28,0.08,1,Canada,Amazon,MULTIVITAMIN,4655.28,4282.8576,4251.366
6/1/2020,Pre-Workout,Performance,162,39.03,6322.86,0.13,0,USA,Amazon,PRE-WORKOUT,6322.86,5500.8882,5500.8882
6/1/2020,BCAA,Amino Acid,154,34.39,5296.06,0.02,1,Canada,Walmart,BCAA,5296.06,5190.1388,5156.4366
6/1/2020,Creatine,Performance,143,12.85,1837.55,0.1,1,Canada,iHerb,CREATINE,1837.55,1653.795,1642.23
6/1/2020,Zinc,Mineral,158,43.36,6850.88,0.19,3,Canada,Walmart,ZINC,6850.88,5549.2128,5443.848
6/1/2020,Collagen Peptides,Protein,143,52.01,7437.43,0.25,3,UK,iHerb,COLLAGEN PEPTIDES,7437.43,5578.0725,5461.05
6/1/2020,Magnesium,Mineral,145,34.47,4998.15,0.19,1,Canada,iHerb,MAGNESIUM,4998.15,4048.5015,4020.5808
6/1/2020,Ashwagandha,Herbal,149,28.07,4182.43,0.21,1,Canada,Amazon,ASHWAGANDHA,4182.43,3304.1197,3281.9444
6/1/2020,Melatonin,Sleep Aid,144,48.12,6929.28,0.03,0,Canada,iHerb,MELATONIN,6929.28,6721.4016,6721.4016
6/1/2020,Biotin,Vitamin,178,38.39,6833.42,0.14,2,UK,Walmart,BIOTIN,6833.42,5876.7412,5810.7104
6/1/2020,Green Tea Extract,Fat Burner,155,37.63,5832.65,0.09,2,Canada,iHerb,GREEN TEA EXTRACT,5832.65,5307.7115,5239.2249
6/1/2020,Iron Supplement,Mineral,135,19.26,2600.1,0.07,0,Canada,Walmart,IRON SUPPLEMENT,2600.1,2418.093,2418.093
6/1/2020,Electrolyte Powder,Hydration,137,24.29,3327.73,0.23,4,USA,Amazon,ELECTROLYTE POWDER,3327.73,2562.3521,2487.5389
6/8/2020,Whey Protein,Protein,152,28.73,4366.96,0.2,1,UK,Amazon,WHEY PROTEIN,4366.96,3493.568,3470.584
6/8/2020,Vitamin C,Vitamin,130,52.26,6793.8,0.2,0,USA,Walmart,VITAMIN C,6793.8,5435.04,5435.04
6/8/2020,Fish Oil,Omega,156,20.91,3261.96,0.22,1,USA,Amazon,FISH OIL,3261.96,2544.3288,2528.019
6/8/2020,Multivitamin,Vitamin,141,53.53,7547.73,0.2,2,Canada,Walmart,MULTIVITAMIN,7547.73,6038.184,5952.536
6/8/2020,Pre-Workout,Performance,159,32.92,5234.28,0.09,0,Canada,iHerb,PRE-WORKOUT,5234.28,4763.1948,4763.1948
6/8/2020,BCAA,Amino Acid,149,12,1788,0.07,0,UK,iHerb,BCAA,1788,1662.84,1662.84
6/8/2020,Creatine,Performance,140,33.4,4676,0.12,2,USA,Walmart,CREATINE,4676,4114.88,4056.096
6/8/2020,Zinc,Mineral,136,31.5,4284,0.15,7,USA,Walmart,ZINC,4284,3641.4,3453.975
6/8/2020,Collagen Peptides,Protein,160,51.38,8220.8,0.04,0,USA,Walmart,COLLAGEN PEPTIDES,8220.8,7891.968,7891.968
6/8/2020,Magnesium,Mineral,138,35.53,4903.14,0.15,3,Canada,iHerb,MAGNESIUM,4903.14,4167.669,4077.0675
6/8/2020,Ashwagandha,Herbal,150,12.51,1876.5,0.01,1,Canada,Amazon,ASHWAGANDHA,1876.5,1857.735,1845.3501
6/8/2020,Melatonin,Sleep Aid,148,18.03,2668.44,0.01,1,UK,Amazon,MELATONIN,2668.44,2641.7556,2623.9059
6/8/2020,Biotin,Vitamin,140,46.23,6472.2,0.03,2,UK,Walmart,BIOTIN,6472.2,6278.034,6188.3478
6/8/2020,Green Tea Extract,Fat Burner,142,28.99,4116.58,0.2,1,USA,Amazon,GREEN TEA EXTRACT,4116.58,3293.264,3270.072
6/8/2020,Iron Supplement,Mineral,159,48.64,7733.76,0.06,2,Canada,Amazon,IRON SUPPLEMENT,7733.76,7269.7344,7178.2912
6/8/2020,Electrolyte Powder,Hydration,152,29.37,4464.24,0.02,0,USA,iHerb,ELECTROLYTE POWDER,4464.24,4374.9552,4374.9552
6/15/2020,Whey Protein,Protein,163,48.76,7947.88,0.06,1,UK,iHerb,WHEY PROTEIN,7947.88,7471.0072,7425.1728
6/15/2020,Vitamin C,Vitamin,156,23.27,3630.12,0.15,2,USA,iHerb,VITAMIN C,3630.12,3085.602,3046.043
6/15/2020,Fish Oil,Omega,143,57.36,8202.48,0.22,2,Canada,Amazon,FISH OIL,8202.48,6397.9344,6308.4528
6/15/2020,Multivitamin,Vitamin,142,58.17,8260.14,0,2,UK,Walmart,MULTIVITAMIN,8260.14,8260.14,8143.8
6/15/2020,Pre-Workout,Performance,158,59.51,9402.58,0.08,1,UK,Walmart,PRE-WORKOUT,9402.58,8650.3736,8595.6244
6/15/2020,BCAA,Amino Acid,129,23.05,2973.45,0.09,2,Canada,Walmart,BCAA,2973.45,2705.8395,2663.8885
6/15/2020,Creatine,Performance,174,28.63,4981.62,0.23,0,Canada,Walmart,CREATINE,4981.62,3835.8474,3835.8474
6/15/2020,Zinc,Mineral,130,39.76,5168.8,0.04,4,Canada,Walmart,ZINC,5168.8,4962.048,4809.3696
6/15/2020,Collagen Peptides,Protein,148,22.33,3304.84,0.12,2,USA,Amazon,COLLAGEN PEPTIDES,3304.84,2908.2592,2868.9584
6/15/2020,Magnesium,Mineral,159,38.89,6183.51,0.23,3,UK,iHerb,MAGNESIUM,6183.51,4761.3027,4671.4668
6/15/2020,Ashwagandha,Herbal,160,10.34,1654.4,0.05,2,USA,iHerb,ASHWAGANDHA,1654.4,1571.68,1552.034
6/15/2020,Melatonin,Sleep Aid,147,54.23,7971.81,0.22,3,USA,Walmart,MELATONIN,7971.81,6218.0118,6091.1136
6/15/2020,Biotin,Vitamin,143,23.58,3371.94,0.05,0,USA,iHerb,BIOTIN,3371.94,3203.343,3203.343
6/15/2020,Green Tea Extract,Fat Burner,144,51.55,7423.2,0.03,2,Canada,iHerb,GREEN TEA EXTRACT,7423.2,7200.504,7100.497
6/15/2020,Iron Supplement,Mineral,151,34.64,5230.64,0.07,2,UK,Walmart,IRON SUPPLEMENT,5230.64,4864.4952,4800.0648
6/15/2020,Electrolyte Powder,Hydration,148,15.83,2342.84,0.14,3,USA,Walmart,ELECTROLYTE POWDER,2342.84,2014.8424,1974.001
6/22/2020,Whey Protein,Protein,144,42.93,6181.92,0.23,2,Canada,iHerb,WHEY PROTEIN,6181.92,4760.0784,4693.9662
6/22/2020,Vitamin C,Vitamin,152,54.92,8347.84,0.1,1,UK,Amazon,VITAMIN C,8347.84,7513.056,7463.628
6/22/2020,Fish Oil,Omega,162,38.84,6292.08,0.12,0,UK,iHerb,FISH OIL,6292.08,5537.0304,5537.0304
6/22/2020,Multivitamin,Vitamin,127,46.94,5961.38,0.01,2,USA,iHerb,MULTIVITAMIN,5961.38,5901.7662,5808.825
6/22/2020,Pre-Workout,Performance,151,18.63,2813.13,0.14,1,USA,Walmart,PRE-WORKOUT,2813.13,2419.2918,2403.27
6/22/2020,BCAA,Amino Acid,174,59.18,10297.32,0.06,5,UK,iHerb,BCAA,10297.32,9679.4808,9401.3348
6/22/2020,Creatine,Performance,148,12.52,1852.96,0.01,2,UK,Amazon,CREATINE,1852.96,1834.4304,1809.6408
6/22/2020,Zinc,Mineral,148,40.7,6023.6,0.06,2,UK,Amazon,ZINC,6023.6,5662.184,5585.668
6/22/2020,Collagen Peptides,Protein,145,51.03,7399.35,0.12,1,Canada,Walmart,COLLAGEN PEPTIDES,7399.35,6511.428,6466.5216
6/22/2020,Magnesium,Mineral,145,26.41,3829.45,0.05,0,UK,iHerb,MAGNESIUM,3829.45,3637.9775,3637.9775
6/22/2020,Ashwagandha,Herbal,149,52.05,7755.45,0.06,1,Canada,iHerb,ASHWAGANDHA,7755.45,7290.123,7241.196
6/22/2020,Melatonin,Sleep Aid,162,29.23,4735.26,0.11,1,UK,Walmart,MELATONIN,4735.26,4214.3814,4188.3667
